trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1206,False,"{'a': 0.5, 'e': 0.397000000000055}",25,2,-6.709558571459812,"{0: 19, 1: 1, 2: 3, 3: 0, 4: 0}",1
1207,False,"{'a': 0.5, 'e': 0.396500000000055}",20,0,-73.27349385425495,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
1208,False,"{'a': 0.5, 'e': 0.396000000000055}",25,11,-12.139028353780025,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 0}",1
1209,False,"{'a': 0.5, 'e': 0.395500000000055}",20,15,8.800520040230168,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1210,False,"{'a': 0.5, 'e': 0.395000000000055}",30,24,13.303291520953609,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1211,False,"{'a': 0.5, 'e': 0.394500000000055}",20,0,-22.589945499090064,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
1212,False,"{'a': 0.5, 'e': 0.394000000000055}",25,11,-11.845012758575793,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
1213,False,"{'a': 0.5, 'e': 0.393500000000055}",25,16,16.483450137518126,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1214,False,"{'a': 0.5, 'e': 0.39300000000005497}",25,10,-14.97804802414317,"{0: 11, 1: 1, 2: 3, 3: 0, 4: 0}",1
1215,False,"{'a': 0.5, 'e': 0.39250000000005497}",20,8,20.330163686138143,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1216,False,"{'a': 0.5, 'e': 0.39200000000005497}",20,3,-82.54947347294257,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 2}",1
1217,False,"{'a': 0.5, 'e': 0.39150000000005497}",20,0,-4.834081981463832,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
1218,False,"{'a': 0.5, 'e': 0.39100000000005497}",20,4,-30.942230897569303,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 1}",1
1219,False,"{'a': 0.5, 'e': 0.39050000000005497}",30,12,-22.515417523328868,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
1220,False,"{'a': 0.5, 'e': 0.39000000000005497}",20,8,10.243805495471232,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1221,False,"{'a': 0.5, 'e': 0.38950000000005497}",25,12,0.5210308584424288,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
1222,False,"{'a': 0.5, 'e': 0.38900000000005497}",20,3,-33.5696367177611,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 1}",1
1223,False,"{'a': 0.5, 'e': 0.38850000000005497}",25,15,-45.9078524490473,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 1}",1
1224,False,"{'a': 0.5, 'e': 0.38800000000005497}",20,6,3.347564348529965,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
1225,False,"{'a': 0.5, 'e': 0.38750000000005497}",25,0,24.279513731796587,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
1226,False,"{'a': 0.5, 'e': 0.38700000000005497}",25,14,-6.041244463608937,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
1227,False,"{'a': 0.5, 'e': 0.38650000000005497}",20,0,-72.78250961958429,"{0: 15, 1: 3, 2: 0, 3: 0, 4: 2}",0
1228,False,"{'a': 0.5, 'e': 0.38600000000005497}",25,15,-31.367503271754686,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
1229,False,"{'a': 0.5, 'e': 0.38550000000005497}",25,6,-94.3419619554929,"{0: 11, 1: 2, 2: 4, 3: 1, 4: 1}",1
1230,False,"{'a': 0.5, 'e': 0.38500000000005496}",25,8,-7.596992570158943,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 0}",1
1231,False,"{'a': 0.5, 'e': 0.38450000000005496}",20,15,9.564898559524075,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1232,False,"{'a': 0.5, 'e': 0.38400000000005496}",25,16,13.410141078979498,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1233,False,"{'a': 0.5, 'e': 0.38350000000005496}",20,15,-2.6911424389514003,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
1234,False,"{'a': 0.5, 'e': 0.38300000000005496}",20,5,6.041876088511596,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
1235,False,"{'a': 0.5, 'e': 0.38250000000005496}",30,16,-35.347999779872815,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
1236,False,"{'a': 0.5, 'e': 0.38200000000005496}",30,17,12.015459239983194,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1237,False,"{'a': 0.5, 'e': 0.38150000000005496}",20,0,22.02092749544217,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1238,False,"{'a': 0.5, 'e': 0.38100000000005496}",25,17,-6.108966581431192,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
1239,False,"{'a': 0.5, 'e': 0.38050000000005496}",30,21,-30.769765811669664,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 1}",1
1240,False,"{'a': 0.5, 'e': 0.38000000000005496}",20,0,-18.89393506463832,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
1241,False,"{'a': 0.5, 'e': 0.37950000000005496}",20,5,-4.886254173091684,"{0: 13, 1: 0, 2: 1, 3: 1, 4: 0}",1
1242,False,"{'a': 0.5, 'e': 0.37900000000005496}",25,0,-58.22386940720952,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",0
1243,False,"{'a': 0.5, 'e': 0.37850000000005496}",20,0,-9.332540055792228,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
1244,False,"{'a': 0.5, 'e': 0.37800000000005496}",20,12,-22.318151314354097,"{0: 5, 1: 0, 2: 3, 3: 0, 4: 0}",1
1245,False,"{'a': 0.5, 'e': 0.37750000000005496}",25,0,-78.61549521605407,"{0: 20, 1: 0, 2: 3, 3: 0, 4: 2}",0
1246,False,"{'a': 0.5, 'e': 0.37700000000005496}",25,7,-45.924993007382135,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 1}",1
1247,False,"{'a': 0.5, 'e': 0.37650000000005496}",30,17,23.40393607026772,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1248,False,"{'a': 0.5, 'e': 0.37600000000005496}",20,0,-29.060669608065062,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
1249,False,"{'a': 0.5, 'e': 0.37550000000005496}",25,13,-23.92537234075366,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
1250,False,"{'a': 0.5, 'e': 0.37500000000005496}",25,5,-93.80530579041131,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",1
1251,False,"{'a': 0.5, 'e': 0.37450000000005496}",25,15,7.981937952081702,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1252,False,"{'a': 0.5, 'e': 0.37400000000005496}",20,14,-8.029672190109096,"{0: 4, 1: 1, 2: 1, 3: 0, 4: 0}",1
1253,False,"{'a': 0.5, 'e': 0.37350000000005495}",25,7,19.736541307266215,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1254,False,"{'a': 0.5, 'e': 0.37300000000005495}",20,10,6.14865848981726,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1255,False,"{'a': 0.5, 'e': 0.37250000000005495}",20,0,-64.34217101571069,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",0
1256,False,"{'a': 0.5, 'e': 0.37200000000005495}",25,20,10.250920941259007,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1257,False,"{'a': 0.5, 'e': 0.37150000000005495}",20,1,16.2004836331589,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
1258,False,"{'a': 0.5, 'e': 0.37100000000005495}",20,16,6.187304169919986,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1259,False,"{'a': 0.5, 'e': 0.37050000000005495}",20,14,2.800497276436485,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
1260,False,"{'a': 0.5, 'e': 0.37000000000005495}",20,3,-6.500121331862102,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 0}",1
1261,False,"{'a': 0.5, 'e': 0.36950000000005495}",20,8,6.362676441462002,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1262,False,"{'a': 0.5, 'e': 0.36900000000005495}",20,12,3.1557127986645095,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1263,False,"{'a': 0.5, 'e': 0.36850000000005495}",30,10,-64.5929511267122,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",1
1264,False,"{'a': 0.5, 'e': 0.36800000000005495}",20,0,-6.92062604099114,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",1
1265,False,"{'a': 0.5, 'e': 0.36750000000005495}",20,0,10.357240547188352,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
1266,False,"{'a': 0.5, 'e': 0.36700000000005495}",20,12,-8.787170598437513,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
1267,False,"{'a': 0.5, 'e': 0.36650000000005495}",20,16,8.450876941792652,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1268,False,"{'a': 0.5, 'e': 0.36600000000005495}",25,2,-36.78749919047054,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 1}",1
1269,False,"{'a': 0.5, 'e': 0.36550000000005495}",30,12,-81.73418836883526,"{0: 12, 1: 0, 2: 4, 3: 1, 4: 1}",1
1270,False,"{'a': 0.5, 'e': 0.36500000000005495}",25,2,-73.29930778063323,"{0: 18, 1: 1, 2: 2, 3: 0, 4: 2}",1
1271,False,"{'a': 0.5, 'e': 0.36450000000005495}",20,13,3.302111554683421,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1272,False,"{'a': 0.5, 'e': 0.36400000000005495}",30,4,2.5858867325618067,"{0: 22, 1: 2, 2: 2, 3: 0, 4: 0}",1
1273,False,"{'a': 0.5, 'e': 0.36350000000005495}",20,6,17.175614452815545,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1274,False,"{'a': 0.5, 'e': 0.36300000000005495}",25,5,10.141127745721066,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",1
1275,False,"{'a': 0.5, 'e': 0.36250000000005494}",20,13,14.174633557290484,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1276,False,"{'a': 0.5, 'e': 0.36200000000005494}",25,13,23.806827225760845,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1277,False,"{'a': 0.5, 'e': 0.36150000000005494}",30,15,-16.57577368081885,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
1278,False,"{'a': 0.5, 'e': 0.36100000000005494}",20,13,-40.25757301362168,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 1}",1
1279,False,"{'a': 0.5, 'e': 0.36050000000005494}",20,7,-29.680708163309248,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 1}",1
1280,False,"{'a': 0.5, 'e': 0.36000000000005494}",20,10,-11.832056638911313,"{0: 7, 1: 1, 2: 2, 3: 0, 4: 0}",1
1281,False,"{'a': 0.5, 'e': 0.35950000000005494}",25,14,-31.80924995190699,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
1282,False,"{'a': 0.5, 'e': 0.35900000000005494}",25,7,-118.24913472083833,"{0: 12, 1: 3, 2: 0, 3: 0, 4: 3}",1
1283,False,"{'a': 0.5, 'e': 0.35850000000005494}",20,12,12.852744364761396,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1284,False,"{'a': 0.5, 'e': 0.35800000000005494}",20,14,11.192263888823817,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1285,False,"{'a': 0.5, 'e': 0.35750000000005494}",20,2,12.62518833607784,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1286,False,"{'a': 0.5, 'e': 0.35700000000005494}",20,11,-1.408846844807249,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
1287,False,"{'a': 0.5, 'e': 0.35650000000005494}",20,9,9.333200514504682,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1288,False,"{'a': 0.5, 'e': 0.35600000000005494}",20,8,-4.6299900854525635,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
1289,False,"{'a': 0.5, 'e': 0.35550000000005494}",20,9,12.391723831788159,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1290,False,"{'a': 0.5, 'e': 0.35500000000005494}",20,0,-26.153375947015874,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",1
1291,False,"{'a': 0.5, 'e': 0.35450000000005494}",20,11,14.077456461295341,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1292,False,"{'a': 0.5, 'e': 0.35400000000005494}",30,10,21.05849205473735,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",1
1293,False,"{'a': 0.5, 'e': 0.35350000000005494}",30,10,-21.990525204024646,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",1
1294,False,"{'a': 0.5, 'e': 0.35300000000005494}",20,2,-53.409305191370215,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 2}",1
1295,False,"{'a': 0.5, 'e': 0.35250000000005494}",20,15,8.360852095205738,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1296,False,"{'a': 0.5, 'e': 0.35200000000005494}",25,5,-53.00811968540785,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",1
1297,False,"{'a': 0.5, 'e': 0.35150000000005494}",20,11,-7.373081887611787,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
1298,False,"{'a': 0.5, 'e': 0.35100000000005493}",20,9,-28.225327794600943,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 1}",1
1299,False,"{'a': 0.5, 'e': 0.35050000000005493}",20,2,-39.800280761668354,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 1}",1
1300,False,"{'a': 0.5, 'e': 0.35000000000005493}",20,12,15.70029471622236,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1301,False,"{'a': 0.5, 'e': 0.34950000000005493}",30,16,1.3706459565624494,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1302,False,"{'a': 0.5, 'e': 0.34900000000005493}",20,5,18.8728608584224,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
1303,False,"{'a': 0.5, 'e': 0.34850000000005493}",20,12,-4.104285650383505,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
1304,False,"{'a': 0.5, 'e': 0.34800000000005493}",20,0,-32.966814179119744,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
1305,False,"{'a': 0.5, 'e': 0.34750000000005493}",30,11,-33.06392107218339,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 1}",1
1306,False,"{'a': 0.5, 'e': 0.34700000000005493}",20,0,11.425266311584934,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
1307,False,"{'a': 0.5, 'e': 0.34650000000005493}",20,8,-24.428266402234936,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
1308,False,"{'a': 0.5, 'e': 0.34600000000005493}",20,6,16.15058845757344,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1309,False,"{'a': 0.5, 'e': 0.34550000000005493}",35,14,-30.624965912555776,"{0: 15, 1: 1, 2: 5, 3: 0, 4: 0}",1
1310,False,"{'a': 0.5, 'e': 0.34500000000005493}",25,12,-33.26306319433306,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 1}",1
1311,False,"{'a': 0.5, 'e': 0.34450000000005493}",20,8,-3.0223747312797613,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
1312,False,"{'a': 0.5, 'e': 0.34400000000005493}",20,6,-11.65088659722064,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 0}",1
1313,False,"{'a': 0.5, 'e': 0.34350000000005493}",25,15,-35.447037198733234,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
1314,False,"{'a': 0.5, 'e': 0.3430000000000549}",30,11,-4.43636217204277,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 0}",1
1315,False,"{'a': 0.5, 'e': 0.3425000000000549}",30,10,-0.033016487657977045,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",1
1316,False,"{'a': 0.5, 'e': 0.3420000000000549}",25,8,-107.53505147590995,"{0: 10, 1: 2, 2: 3, 3: 0, 4: 2}",1
1317,False,"{'a': 0.5, 'e': 0.3415000000000549}",25,18,0.40981551375798464,"{0: 5, 1: 2, 2: 0, 3: 0, 4: 0}",1
1318,False,"{'a': 0.5, 'e': 0.3410000000000549}",25,9,-15.680193682511252,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
1319,False,"{'a': 0.5, 'e': 0.3405000000000549}",25,14,18.669549916176553,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1320,False,"{'a': 0.5, 'e': 0.3400000000000549}",20,0,-35.717090673672686,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
1321,False,"{'a': 0.5, 'e': 0.3395000000000549}",20,12,15.822631065848098,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1322,False,"{'a': 0.5, 'e': 0.3390000000000549}",20,13,11.161931881875615,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1323,False,"{'a': 0.5, 'e': 0.3385000000000549}",30,17,17.38117791226496,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
1324,False,"{'a': 0.5, 'e': 0.3380000000000549}",30,16,-2.223074224823338,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
1325,False,"{'a': 0.5, 'e': 0.3375000000000549}",20,14,12.72758019260992,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1326,False,"{'a': 0.5, 'e': 0.3370000000000549}",25,13,22.58290480370855,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1327,False,"{'a': 0.5, 'e': 0.3365000000000549}",25,9,-51.75407629337667,"{0: 9, 1: 2, 2: 4, 3: 1, 4: 0}",1
1328,False,"{'a': 0.5, 'e': 0.3360000000000549}",30,19,7.313554719650522,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1329,False,"{'a': 0.5, 'e': 0.3355000000000549}",20,0,6.037505902389519,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",1
1330,False,"{'a': 0.5, 'e': 0.3350000000000549}",20,14,9.101637222580688,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1331,False,"{'a': 0.5, 'e': 0.3345000000000549}",20,10,3.517578240777972,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1332,False,"{'a': 0.5, 'e': 0.3340000000000549}",25,11,27.6790130831611,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1333,False,"{'a': 0.5, 'e': 0.3335000000000549}",30,14,14.310015740246165,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1334,False,"{'a': 0.5, 'e': 0.3330000000000549}",25,3,-45.98148221790766,"{0: 18, 1: 1, 2: 1, 3: 1, 4: 1}",1
1335,False,"{'a': 0.5, 'e': 0.3325000000000549}",25,15,1.8703450993571835,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1336,False,"{'a': 0.5, 'e': 0.3320000000000549}",25,8,-8.463438837341188,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
1337,False,"{'a': 0.5, 'e': 0.3315000000000549}",25,7,-13.367363251974007,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
1338,False,"{'a': 0.5, 'e': 0.3310000000000549}",20,0,6.150500267605141,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
1339,False,"{'a': 0.5, 'e': 0.3305000000000549}",20,0,-36.03438743632802,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 1}",0
1340,False,"{'a': 0.5, 'e': 0.3300000000000549}",25,14,9.399821445365522,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1341,False,"{'a': 0.5, 'e': 0.3295000000000549}",30,0,-48.68667915872255,"{0: 25, 1: 0, 2: 3, 3: 1, 4: 1}",0
1342,False,"{'a': 0.5, 'e': 0.3290000000000549}",25,13,-72.24274109811972,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 2}",1
1343,False,"{'a': 0.5, 'e': 0.3285000000000549}",30,10,4.636333726825963,"{0: 16, 1: 3, 2: 1, 3: 0, 4: 0}",1
1344,False,"{'a': 0.5, 'e': 0.3280000000000549}",25,11,-40.74380782893066,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 1}",1
1345,False,"{'a': 0.5, 'e': 0.3275000000000549}",20,15,10.533200664266028,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1346,False,"{'a': 0.5, 'e': 0.3270000000000549}",25,13,-7.367939411600111,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 0}",1
1347,False,"{'a': 0.5, 'e': 0.3265000000000549}",20,8,10.142235533791117,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1348,False,"{'a': 0.5, 'e': 0.3260000000000549}",20,14,7.519974875620903,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1349,False,"{'a': 0.5, 'e': 0.3255000000000549}",30,20,6.022919740294628,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1350,False,"{'a': 0.5, 'e': 0.3250000000000549}",20,13,-2.499155294086092,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1351,False,"{'a': 0.5, 'e': 0.3245000000000549}",20,10,-2.708449142416772,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
1352,False,"{'a': 0.5, 'e': 0.3240000000000549}",30,11,-2.610022010248634,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 0}",1
1353,False,"{'a': 0.5, 'e': 0.3235000000000549}",30,11,-31.498855349271228,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 0}",1
1354,False,"{'a': 0.5, 'e': 0.3230000000000549}",30,0,-14.503544171959815,"{0: 27, 1: 1, 2: 1, 3: 0, 4: 1}",0
1355,False,"{'a': 0.5, 'e': 0.3225000000000549}",25,0,32.52300716808118,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",1
1356,False,"{'a': 0.5, 'e': 0.3220000000000549}",20,13,11.64203430661891,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1357,False,"{'a': 0.5, 'e': 0.3215000000000549}",25,15,-28.692268895172035,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 1}",1
1358,False,"{'a': 0.5, 'e': 0.3210000000000549}",25,9,-0.17302906576900146,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
1359,False,"{'a': 0.5, 'e': 0.3205000000000549}",20,0,-57.757956182495384,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",1
1360,False,"{'a': 0.5, 'e': 0.3200000000000549}",25,14,16.33599094837476,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1361,False,"{'a': 0.5, 'e': 0.3195000000000549}",20,5,8.81364094506068,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
1362,False,"{'a': 0.5, 'e': 0.3190000000000549}",20,14,11.610864771748979,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1363,False,"{'a': 0.5, 'e': 0.3185000000000549}",20,6,14.360931754161424,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1364,False,"{'a': 0.5, 'e': 0.3180000000000549}",30,19,20.705519705754025,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1365,False,"{'a': 0.5, 'e': 0.3175000000000549}",30,1,-7.151990738271777,"{0: 27, 1: 1, 2: 0, 3: 0, 4: 1}",1
1366,False,"{'a': 0.5, 'e': 0.3170000000000549}",20,10,6.843178534767276,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1367,False,"{'a': 0.5, 'e': 0.3165000000000549}",20,9,16.92864221754683,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1368,False,"{'a': 0.5, 'e': 0.3160000000000549}",20,0,12.653311157908043,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1369,False,"{'a': 0.5, 'e': 0.3155000000000549}",25,6,-19.260645756482223,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 1}",1
1370,False,"{'a': 0.5, 'e': 0.3150000000000549}",25,1,-32.08171502307377,"{0: 20, 1: 1, 2: 2, 3: 0, 4: 1}",1
1371,False,"{'a': 0.5, 'e': 0.3145000000000549}",30,17,9.749307042549026,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
1372,False,"{'a': 0.5, 'e': 0.3140000000000549}",20,3,11.708229707603632,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
1373,False,"{'a': 0.5, 'e': 0.3135000000000549}",25,19,4.470494150010681,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
1374,False,"{'a': 0.5, 'e': 0.3130000000000549}",25,17,6.37490374621076,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1375,False,"{'a': 0.5, 'e': 0.3125000000000549}",35,18,18.440948982098696,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1376,False,"{'a': 0.5, 'e': 0.3120000000000549}",25,3,17.57878907424937,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 0}",1
1377,False,"{'a': 0.5, 'e': 0.3115000000000549}",25,13,16.30854771693496,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1378,False,"{'a': 0.5, 'e': 0.3110000000000549}",20,12,-29.755708828769244,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
1379,False,"{'a': 0.5, 'e': 0.3105000000000549}",20,7,-53.31766081728568,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 1}",1
1380,False,"{'a': 0.5, 'e': 0.3100000000000549}",20,12,8.296696745828232,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1381,False,"{'a': 0.5, 'e': 0.3095000000000549}",20,5,-58.13687496802987,"{0: 10, 1: 1, 2: 3, 3: 0, 4: 1}",1
1382,False,"{'a': 0.5, 'e': 0.3090000000000549}",25,11,-17.090700885507363,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1383,False,"{'a': 0.5, 'e': 0.3085000000000549}",30,18,16.15049905887396,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1384,False,"{'a': 0.5, 'e': 0.3080000000000549}",20,9,17.593652172772224,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1385,False,"{'a': 0.5, 'e': 0.3075000000000549}",20,10,19.598695590702043,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1386,False,"{'a': 0.5, 'e': 0.3070000000000549}",20,11,14.505949386866144,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1387,False,"{'a': 0.5, 'e': 0.3065000000000549}",20,7,6.566133902735137,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
